2721153,116120007I420400088980100037,1,1,STARRET DE INTERIORES,,,,250,1998-4-16
2721154,116120007I420400088980100038,1,1,STARRET DE INTERIORES,,,,250,1998-4-16
2721155,116120007I420400088980100039,1,1,STARRET DE INTERIORES,,,,250,1998-4-16
2721156,116120007I420400088980100040,1,1,STARRET DE INTERIORES,,,,250,1998-4-16
2721157,116120007I420400088980100041,1,1,STARRET DE INTERIORES,,,,250,1998-4-16
2721158,116120007I420400088980100042,1,1,STARRET DE INTERIORES,,,,250,1998-4-16
2721159,116120007I420400088980100043,1,1,STARRET DE INTERIORES,,,,250,1998-4-16
2721160,116120007I420400088980100044,1,1,STARRET DE INTERIORES,,,,250,1998-4-16
2721161,116120007I420400088980100045,1,1,STARRET DE INTERIORES,,,,250,1998-4-16
2721162,116120007I420400088980100046,1,1,STARRET DE INTERIORES,,,,250,1998-4-16
2721163,116120007I420400088980100047,1,1,STARRET DE INTERIORES,,,,250,1998-4-16
2721164,116120007I420400088980100048,1,1,STARRET DE INTERIORES,,,,250,1998-4-16
2721165,116120007I420400088980100049,1,1,STARRET DE INTERIORES,,,,250,1998-4-16
2721166,116120007I420400088980100050,1,1,STARRET DE INTERIORES,,,,250,1998-4-16
2721167,116120007I420400088980100051,1,1,STARRET DE INTERIORES,,,,250,1998-4-16
2721168,116120007I420400088980100052,1,1,STARRET DE INTERIORES,,,,250,1998-4-16
2721169,116120007I420400088980100053,1,1,STARRET DE INTERIORES,,,,250,1998-4-16
2721170,116120007I420400088980100054,1,1,STARRET INTERIORES 12 PULGADAS,,,,250,1998-4-17
2721171,116120007I420400088980100055,1,1,STARRET EXTERIORES 12 PULGADAS,,,,250,1998-4-17
2721172,116120007I420400088980100057,1,1,STARRET HERMAFRODITA,,,,250,1998-4-16
2721173,116120007I420400088980100058,1,1,STARRET HERMAFRODITA,,,,250,1998-4-16
2721174,116120007I420400088980100059,1,1,STARRET HERMAFRODITA,,,,250,1998-4-16
2721175,116120007I420400088980100060,1,1,STARRET HERMAFRODITA,,,,250,1998-4-16
2721179,116120007I420400174980100001,1,1,UL-IDEAL 11009NINGUNA,,,,100,1998-4-16
2721180,116120007I420400400000100001,1,1,ADIR 650 PISTOLA DE AIRE PARA PINTARDE ALUMINIO,,,,134.99,2000-3-13
2721181,116120007I420400400000100002,1,1,ADIR 650 PISTOLA DE AIRE PARA PINTARDE ALUMINIO,,,,134.99,2000-3-13
2721182,116120007I420400402020100001,1,1,HILTI 450DX 488846/93PISTOLA MARCA HILTI MOD.450DXSERIE 4888,,,,9660,2002-2-25
2721183,116120007I420400424980100001,1,1,PRENSA MANUAL TUBO,,,,150,1998-5-6
2721184,116120007I420400428980100001,1,1,TORNILLO DE BANCO CON MORDAZADE 5 PULGADAS,,,,120,1998-4-14
2721185,116120007I420400428980100002,3,1,TORNILLO DE BANCO CON MORDAZADE 5 PULGADAS,,,,120,1998-4-14
2721186,116120007I420400428980100003,1,1,SOILTEST CT-710 1364HIDRAULICANOTA: NO ES MORDAZA.,,,,500,1998-4-17
2721187,116120007I420400468980100001,1,1,DE GASOLINA DE UN LITRO,,,,150,1998-5-6
2721188,116120007I420400468980100002,1,1,SERROT DE GASOLINA DE UN CUARTO DELITRO,,,,75,1998-5-6
2721189,116120007I420400468980100003,1,1,SOPLETE PARA GAS,,,,186.08,1998-12-18
2721205,116120007I420400478980100001,1,1,REED CON DADOS DE 1/2 PULGADAS3/4 PULGADAS Y 1 PULGADA,,,,5000,1998-4-16
2721206,116120007I420400478980100002,1,1,PARA TUBO,,,,500,1998-5-6
2721207,116120007I420400478980100003,1,1,PARA TUBO,,,,500,1998-5-6
2721208,116120007I420400492980100001,1,1,HERNA NINGUNA,,,,110,1998-4-16
2721209,116120007I420400492980100002,1,1,HERNA #5 NINGUNA,,,,110,1998-4-16
2721210,116120007I420400492980100003,1,1,HERNA #5 NINGUNA,,,,110,1998-4-16
2721211,116120007I420400492980100004,1,1,HERNA #5 NINGUNA,,,,110,1998-4-16
2721212,116120007I420400492980100005,1,1,HERNA #5 NINGUNA,,,,110,1998-4-16
2721213,116120007I420400492980100006,1,1,HERNA #5 NINGUNA,,,,110,1998-4-16
2721214,116120007I420400492980100007,1,1,HERNA #5 NINGUNA,,,,110,1998-4-16
2721215,116120007I420400492980100008,1,1,HERNA #5 NINGUNA,,,,110,1998-4-16
2721216,116120007I420400492980100009,1,1,HERNA #5 NINGUNA,,,,110,1998-4-16
2721217,116120007I420400492980100010,1,1,HERNA #5 NINGUNA,,,,110,1998-4-16
2721218,116120007I420400492980100011,1,1,HERNA #5 NINGUNA,,,,110,1998-4-16
2721219,116120007I420400492980100013,1,1,HERNA NUMERO 5,,,,350,1998-5-6
2721222,116120007I420400500980100014,1,1,HERMA,,,,750,1998-12-13
2721223,116120007I420400512980100001,1,1,METALICO,,,,100,1998-4-17
2721231,116120007I420600002980100001,1,1,MCCLELLAN FB-40W 76-055MARCA: MCCLELLAN & STEAMEXPARA 17.37,,,,10000,1998-4-15
2721232,116120007I420600016980100001,1,1,TECHNOVATE INTERCAMBIADOR DE CALOR DEDOBLE TUBO,,,,6000,1998-10-24
2721233,116120007I420600020000100001,4,2,FELISA FE-340 001285HORNO MUFLA MOD FE 0340S/001285,,,,8027,2000-12-15
2721234,116120007I420600020980100001,7,1,THERMOLYNE FD1535M 327970161706,,,,1577.6,1998-4-7
2721235,116120007I420600020980100002,1,1,THERMOLYNE F-A1625 86-2279,,,,2700,1998-4-16
2721236,116120007I420600020980100003,1,1,CAISA 439-TL 744076,,,,2700,1998-4-16
2721237,116120007I420600020980100004,1,1,PARA SECADO DE BARNIZ,,,,2700,1998-5-6
2721238,116120007I420600020980100005,1,1,PARA SECADO DE BARNIZ,,,,2700,1998-5-6
2721239,116120007I420605008980100001,1,1,CERAMICA CERAMICA HORNO ELECTRICO DEALTA TEMPERATURA,,,,2000,1998-4-16
2721240,116120007I420605008980100002,1,1,CERAMICA CERAMICA HORNO ELECTRICO DEALTA TEMPERATURA,,,,2000,1998-4-16
2721241,116120007I420605008980100004,1,1,LINDBERG 115301220 00121NINGUNASALES,,,,2000,1998-4-16
2721242,116120007I420605008980100005,1,1,HILIFF 16-RO-12 00152NINGUNA,,,,2000,1998-4-16
2721243,116120007I420605008980100006,1,1,HI-TREE 41-SC8156 00136NINGUNA,,,,2000,1998-4-16
2721244,116120007I420800004980100001,1,1,MISAL SHOPMASTER 8165CON ACCESORIOS Y HERRAMIENTASDE PLASTIC,,,,140,1998-4-16
2721245,116120007I420800004980100002,1,1,MISAL UTG500 8256CON ACCESORIOS Y HERRAMIENTASDE PLASTICO,,,,140,1998-4-16
2721246,116120007I420800004980100003,1,1,FELLISATTI 12 103CON ACCESORIOS Y HERRAMIENTASINTEGRADO,,,,150,1998-4-16
2721247,116120007I420800014980100001,1,1,ESTANLY H1265USA,,,,80.5,1998-5-12
2721248,116120007I420800018030100001,1,1,STHILL SH85 ASPIRADORA SOPLADORA STHILLSH85,,,S/N,3714.5,2003-5-9
2721249,116120007I420800018030100002,1,1,STHILL SH85 ASPIRADORA SOPLADORA STHILLSH85,,,S/N,3714.5,2003-5-9
2721250,116120007I420800018980100001,1,1,CHAMPION SOLDADORA CHAMPION POR ARCO,,,,300,1998-4-14
2721251,116120007I420800078980100001,1,1,6 KILOS,,,,200,1998-7-1
2721252,116120007I420800078980100002,1,1,6 KILOS,,,,200,1998-7-1
2721253,116120007I420800090020100001,1,1,COMPRESOR AIRE SIN MARCA DIRECTO 1/3 H.P.,,,,862.5,2002-10-8
2721254,116120007I420800092000100001,1,1,PUMA OSWALD2000 COMPRESOR PUMA OSWALD2000 CONMOTOR 1 1/2HP C,,,,3500,2000-3-13
2721255,116120007I420800092030100001,1,1,COMPRESOR DE AIRE DE 10 PCM60 LITROS,,,S/N,8075,2003-5-28
2721256,116120007I420800092980100001,1,1,OWALD COMPRESORA DE AIRE,,,,1000,1998-3-13
2721257,116120007I420800092980100002,1,1,1RF3 K89010-484,,,,1000,1998-3-17
2721258,116120007I420800092980100003,1,1,1818931312,,,,1000,1998-3-17
2721259,116120007I420800092980100004,1,1,EVANS C-130 9140CON MOTOR MARCA WEGCOLOR ROJO,,,,5000,1998-4-16
2721260,116120007I420800092980100005,1,1,BERHARDS 892 CON MOTOR MARCA SIEMENSMOTOR TIPO 624-184-F-4,,,,5000,1998-4-16
2721261,116120007I420800092980100006,1,1,EVANS PORTATIL DE AIRE,,,,5000,1999-3-3
2721262,116120007I420800092980100007,1,1,GENERALLEC 2H47EAX 6702460DE AIRE,,,,5000,1998-11-3
2721263,116120007I420800098990100001,1,1,XEROX 5309,,,,5000,1999-3-3
2721264,116120007I420800164980100002,1,1,DE PAPEL PESCADO,,,,1000,1998-12-13
2721265,116120007I420800168980100001,1,1,GESTENTNER OE1 21306GESTENTNER OE1 21306,,,,2500,1998-3-26
2721266,116120007I420800176980100003,1,1,RPARABISIN I BOBINADORAS TIPO PIME,,,,300,1998-5-6
2721267,116120007I420800176980100004,1,1,RPARAVISIN I BOBINADORAS TIPO P1MES/1258,,,,300,1998-5-6
2721268,116120007I420800176980100005,1,1,RPARAVISIN I BOBINADORAS TIPO P1MES/1268,,,,300,1998-5-6
2721269,116120007I420800176980100006,1,1,BOBINADORAS TIPO MP2AS/20605,,,,300,1998-5-6
2721270,116120007I420800176980100007,1,1,BOBINADORAS TIPO MP2AS/20624,,,,300,1998-5-6
2721271,116120007I420800194020100001,1,1,FIFA JS 16/50 5000ENGRAPADORA NEUMATICA JS 16/50MARCA FIFA S,,,,1390.02,2002-10-25
2721272,116120007I420800194980100001,1,1,STAR METALICA CROMADA MARCA STAR,,,,200,1998-12-10
2721273,116120007I420800194980100002,1,1,STAR METALICA CROMADA MARCA STAR,,,,200,1998-12-10
2721274,116120007I420800222990100001,1,1,EQUIPO PARA SOLDAR OXIACETILENA 2 TANQUES,,,,3000,1999-2-17
2721275,116120007I420800224980100001,1,1,HARRIS CON 16 PIEZAS AUTOGENO,,,,100,1998-4-16
2721276,116120007I420800224980100002,1,1,HARRIS CON 16 PIEZAS AUTOGENO,,,,100,1998-4-16
2721277,116120007I420800224980100003,1,1,CHAMPION K 180530MARCA: CHAMPION KOBRA,,,,200,1998-4-16
2721278,116120007I420800224980100004,1,1,MILLER MF250P/CD 6-0048ELECTRICA,,,,10000,1998-4-16
2721279,116120007I420800224990100001,1,1,"EQ. BOQUILLAS SOLDADURA ACETILENO, REGULADOR, SOPLETE, CAJ",,,,2750,1999-10-13
2721280,116120007I420800226980100001,1,1,DAYLIGHTER 460 465-00114DAYLIGHTER 460 465-00114VGC,,,,3000,1998-3-26
2721281,116120007I420800248980100001,1,1,CAMARA FRIGORIFICA CON PUERTADE ACERO INOXIDABLE Y CON UN,,,,6000,1998-4-14
2721282,116120007I420800248980100002,1,1,DIDACTICA EVAPORADORA DE PELICULAASCENDENTE,,,,6000,1998-10-24
2721283,116120007I420800248980100003,1,1,DIDACTICA EVAPORADORA DE 3 EFECTOS,,,,6000,1998-10-24
2721284,116120007I420800252980100001,1,1,RM-100 DE 4 PULGADAS,,,,3440,1998-12-14
2721285,116120007I420800256980100001,1,1,COLUMBIA FILTRO PRENSA PLACAS Y MARCOS,,,,1000,1998-10-24
2721286,116120007I420800256980100002,1,1,COLUMBIA,,,,1000,1998-10-24
2721287,116120007I420800258980100001,1,1,FILTRO PARA AGUA DE LA ALBERCA,,,,1500,1998-4-15
2721288,116120007I420800268980100001,1,1,JET 5 TONS. L90,,,,500,1998-4-17
2721289,116120007I420800276980100001,1,1,METALICA FIJAFABRICADA POR TECNOLOGICO,,,,500,1998-4-17
2721290,116120007I420800280000100001,1,1,INGENTO GT 1142 GUILLOTINA 45 CMS MARCAINGENTO GT 1142,,,,1790.09,2000-10-27
2721291,116120007I420800280000100002,1,1,BOSTON 2658 GUILLOTINA BOSTON 2658 45 CMDE ANCHO,,,,2515.41,2000-11-13
2721292,116120007I420800280010100001,1,1,PREMIER P112M GUILLOTINA DE 30.5 CMP112M MAR. PREMIER 15'',,,,672.75,2001-2-7
2721293,116120007I420800280010100002,10,1,"AZTECA 12"" GUILLOTINA DE 30. CMMARCA AZTECA BASE MADERA",,,,491.36,2001-3-6
2721294,116120007I420800280010100003,1,1,TRIMER 2000 GUILLOTINA MAR. TRIMERDE 38 X 38 CM. MODELO 2000,,,,780.5,2001-6-11
2721295,116120007I420800280010100004,1,1,ADVANCE 811431GUILLOTINA MARCA ADVANCE PARACORTAR PAPEL SER,,,,25300,2001-10-26
2721296,116120007I420800280020100001,6,3,GUILLOTINA,,,,699,2002-11-11
2721297,116120007I420800280980100001,1,1,GUILLOTINA INDUSTRIAL,,,,1000,1998-3-26
2721298,116120007I420800374980100001,1,1,VBOLDI PA-09 CON ACCESORIOS Y HERRAMIENTAS,,,,1500,1998-4-16
2721299,116120007I420800426980100001,1,1,NINGUNA,,,,1000,1998-4-16
2721300,116120007I420800426980100002,1,1,NINGUNA,,,,1000,1998-4-16
2721301,116120007I420800426980100003,1,1,NINGUNA,,,,1000,1998-4-16
2721302,116120007I420800426980100004,1,1,NINGUNA,,,,1000,1998-4-16
2721303,116120007I420800426980100005,1,1,NINGUNA,,,,1000,1998-4-16
2721304,116120007I420800426980100006,1,1,PARAA TRABAJO ANGULAR DE 0-45GRADOS,,,,100000,1998-4-16
2721305,116120007I420800426980100007,1,1,PARA TRABAJO ANGULAR DE 0-45GRADOS,,,,250,1998-4-16
2721306,116120007I420800464980100001,1,1,BOSCH 6500 RPM 0601322479127 VOLTS,,,,500,1998-7-1
2721307,116120007I420800474980100001,1,1,BERCO DO1C 420 B,,,,4000,1998-4-17
2721308,116120007I420800478980100001,1,1,BERCO AP150 941DE MONOBLCK,,,,4000,1998-4-17
2721309,116120007I420800482980100001,1,1,DELTA E618CON ACCESORIOS Y HERRAMIENTA,,,,9912.5,1998-4-16
2721310,116120007I420800482980100002,1,1,DELTA E623CON ACCESORIOS Y HERRAMIENTA,,,,9912.5,1998-4-16
2721311,116120007I420800484980100001,1,1,BERCO RV-17 1628DE VALVULAS P/ MOTOR,,,,4000,1998-4-17
2721312,116120007I420800496980100002,1,1,ARMSTRONG 1-KMOLETEADOR,,,,50,1998-4-16
2721313,116120007I420800496980100003,1,1,ARMSTRONG 2-KMOLETEADOR,,,,50,1998-4-16
2721314,116120007I420800496980100004,1,1,ARMSTRONG 3-K-1MOLETEADOR,,,,50,1998-4-16
2721315,116120007I420800506980100001,1,1,JHERI PRO 1500 SECADORA JHERI REDDING,,,,190,1998-4-15
2721316,116120007I420800506980100002,1,1,BRAUN 4383 DE 125 VOLTS,,,,190,1998-4-15
2721317,116120007I420800510980100001,1,1,SELLADORA,,,,15,1998-12-12
2721318,116120007I420800510980100002,1,1,REFERENTE A PRACTICAS REALIZADAS,,,,18,1998-12-12
2721319,116120007I420800510980100003,1,1,CON NOMBRE DE MATERIAS,,,,375,1998-12-12
2721320,116120007I420800510980100004,1,1,CON NOMBRE DE MATERIAS,,,,375,1998-12-12
2721321,116120007I420800510980100005,1,1,CON NOMBRE DE MATERIAS,,,,375,1998-12-12
2721322,116120007I420800510980100006,1,1,CON NOMBRE DE MATERIAS,,,,375,1998-12-12
2721323,116120007I420800510980100007,1,1,CON NOMBRE DE MATERIAS,,,,375,1998-12-12
2721324,116120007I420800510980100008,1,1,CON NOMBRE DE MATERIAS,,,,375,1998-12-12
2721325,116120007I420800510980100009,1,1,CON NOMBRE DE MATERIAS,,,,375,1998-12-12
2721326,116120007I420800510980100010,1,1,CON NOMBRE DE MATERIAS,,,,375,1998-12-12
2721327,116120007I420800510980100011,1,1,CON NOMBRE DE MATERIAS,,,,375,1998-12-12
2721328,116120007I420800510980100012,1,1,CON NOMBRE DE MATERIAS,,,,375,1998-12-12
2721329,116120007I420800510980100013,1,1,CON NOMBRE DE MATERIAS,,,,375,1998-12-12
2721330,116120007I420800528010100001,1,1,BOSCH 0611226534 TALADRO MARTILLO PERFORADORMARCA BOSCH GBH,,,,2550,2001-12-18
2721331,116120007I420800528980100001,1,1,PELLIZARI SR1-A 3524PELLIZARI BERCOES PULIDOR DE CILINDROS,,,,500,1998-4-17
2721332,116120007I420800528980100002,1,1,"BOSCH GSB20-2RE 764160504TALADRO DE 1/2 ""ROTOMARTILLO",,,,250,1998-7-1
2721333,116120007I420800552980100001,1,1,CERAMICA TORNO DE ALFARERO COMBINADOMADERA Y METAL MEDIDAS,,,,2000,1998-4-15
2721334,116120007I420800552980100002,1,1,NARDINI 220 200HBCON CHUK UNIVERSAL CON ACCESORIOS Y HERRAMI,,,,516.37,1998-4-16
2721335,116120007I420800552980100003,1,1,NARDINI TP220 190-HBCON CHUK UNIVERSAL CON ACCESORIOS Y HERR,,,,516.37,1998-4-16
2721336,116120007I420800552980100004,1,1,AZETA TP180 71062-15MEDIO RAPIDO DE PRESICION ELASTICO,,,,516.37,1998-4-16
2721337,116120007I420800552980100005,1,1,AZETA TP180 70350-11MEDIO RAPIDO DE PRESICION ELASTICO,,,,516.37,1998-4-16
2721338,116120007I420800552980100006,1,1,TURRY TP150 0324CON ACCESORIOS EN CAJA,,,,516.37,1998-4-16
2721339,116120007I420800552980100007,1,1,TURRY TP150 0321CON ACCESORIOS EN CAJA,,,,516.37,1998-4-16
2721340,116120007I420800552980100008,1,1,TURRY TP150 0275CON ACCESORIOS EN CAJA,,,,516.37,1998-4-16
2721341,116120007I420800552980100009,1,1,TURRY TP150 0278CON ACCESORIOS EN CAJA,,,,516.37,1998-4-16
2721342,116120007I420800552980100010,1,1,TURRY TP150 0279CON ACCESORIOS EN CAJA,,,,516.37,1998-4-16
2721343,116120007I420800552980100011,1,1,ILSA TR-1000 0108138CON MOTOR ELECTRICO Y ACCESORIOS TP,,,,51637.5,1998-4-16
2721344,116120007I420800552980100012,1,1,ILSA TR-1000 0108134CON MOTOR ELECTRICO Y ACCESORIOS TORNOS,,,,51637.5,1998-4-16
2721345,116120007I420800552980100013,1,1,ILSA TR-1000 0108139CON MOTOR ELECTRICO Y ACCESORIOS TORNOS,,,,51637.5,1998-4-16
2721346,116120007I420800552980100014,1,1,ILSA TR-1000 0108137CON MOTOR ELECTRICO Y ACCESORIOS TORNOS,,,,51637.5,1998-4-16
2721347,116120007I420800552980100015,1,1,ILSA TR-1000 0108140CON MOTOR ELECTRICO Y ACCESORIOS,,,,51637.5,1998-4-16
2721348,116120007I420800552980100016,1,1,MORIBOSSI M-933PARA ACCESORIOS Y HERRAMIENTASMRK MORINI BOS,,,,436.87,1998-4-16
2721349,116120007I420800552980100017,1,1,MORIBOSSI TR M-936PARA ACCESORIOS Y HERRAMIENTAS,,,,436.87,1998-4-16
2721350,116120007I420800552980100018,1,1,MORIBOSSI TR M-933PARA ACCESORIOS Y HERRAMIENTAS,,,,436.87,1998-4-16
2721351,116120007I420800552980100019,1,1,BODEM TR P-26 M-847E6706CON ACCESORIOS Y HERRAMIENTAS,,,,280,1998-4-16
2721352,116120007I420800552980100020,1,1,TURRI TP150 0277TORNO PARA METAL,,,,516.37,1998-4-16
2721353,116120007I420800572980100001,1,1,ESHED ROBOTEC S-FPARTE DEL AREA ROBOTICA,,,,15000,1998-10-12
2721354,116120007I420800582980100001,1,1,STURTEVANT,,,,1000,1998-10-24
2721355,116120007I420800610980100001,1,1,CESARE UBOLDI 1146MARMOL DE TRAZADO DE GRANITOCON BASE METAL,,,,50000,1998-7-3
2721356,116120007I420800610980100002,1,1,CESARE UBOLDI 1178MARMOL DE TRAZADO DE GRANITOCON BASE METAL,,,,50000,1998-7-3
2721357,116120007I420800610980100003,1,1,CESARE UBOLDI 1166MARMOL DE TRAZADO DE GRANITOCON BASE METAL,,,,50000,1998-7-3
2721358,116120007I420800610980100004,1,1,CESARE UBOLDI S/NMARMOL DE TRAZADO DE GRANITOCON BASE METALI,,,,50000,1998-7-3
2721359,116120007I420800610980100005,1,1,CESARE UBOLDI 1226MARMOL DE TRAZADO DE GRANITOCON BASE METAL,,,,100000,1998-7-3
2721360,116120007I420800610980100006,1,1,CESARE UBOLDI 1200MARMOL DE TRAZADO DE GRANITOCON BASE METAL,,,,100000,1998-7-3
2721361,116120007I420800610980100007,1,1,MARMOL DE TRAZADO FIERROFUNDIDO CON BASE METALICA,,,,30000,1998-7-3
2721362,116120007I421000066980100001,1,1,COMPRESORA DE SP O.50,,,,2000,1998-10-19
2721363,116120007I421000070020100001,1,1,RUBI S/MOD. S/SCORTADORA TS-60 MARCA RUBIS/MOD. S/S,,,,2735.48,2002-3-15
2721364,116120007I421000154980100001,1,1,PAPAGALLO BOLAPB24,,,,36.3,1998-4-15
2721365,116120007I421000154980100002,1,1,PAPAGALLO BOLAPB24,,,,36.3,1998-4-15
2721366,116120007I421000154980100003,1,1,PAPAGALLO BOLAPB24,,,,36.3,1998-4-15
2721367,116120007I421000154980100004,1,1,PAPAGALLO BOLAPB24,,,,36.3,1998-4-15
2721368,116120007I421000154980100005,1,1,PAPAGALLO BOLAPB24,,,,36.3,1998-4-15
2721369,116120007I421000154980100006,1,1,PAPAGALLO BOLAPB24,,,,36.3,1998-4-15
2721370,116120007I421000162020100001,1,1,EVANS MOTOBOMBA JET 1HP EVANS,,,,1698,2002-5-9
2721371,116120007I421000162020100002,1,1,EVANS MOTOBOMBA JET 1HP EVANS,,,,1698,2002-5-9
2721372,116120007I421000162020100003,1,1,VALSI MOTOBOMBA VALSI 2HP,,,,1338.95,2002-5-24
2721373,116120007I421000162020100004,1,1,VALSI MOTOBOMBA VALSI 2HP,,,,1338.95,2002-5-24
2721374,116120007I421000208020100001,1,1,BOSCH 67000039PULIDORA-LIJADORA PARA USO IN-DUSTRIAL MARCA,,,,2400,2002-1-21
2721375,116120007I421000208990100001,1,1,BLACK&DECK KG72-B3 DE PLASTICO EN COLOR VERDE YGRIS. CORDON,,,,650,1999-12-17
2721376,116120007I421000208990100002,1,1,BLACK&DECK KG72-B3 DE PLASTICO EN COLOR VERDE YGRIS. CORDON,,,,650,1999-12-17
2721377,116120007I421200040010100001,1,1,SHINDAIWA C-35 DESMALEZADORA MARCA SHINDAIWAMODELO C-35 DE 2,,,,5750,2001-3-5
2721378,116120007I421200040010100002,1,1,"HONDA UMK431LT3D EMXFDESMALEZADORA MARCA HONDA, MODUMK431LT3",,,,5234.5,2001-3-27
2721379,116120007I421200040020100001,1,1,HONDA UMK4 31 GX31 HZAD-2011172 DESMALEZADORA HONDA UMK431MO,,,,5370.01,2002-5-7
2721380,116120007I421200074010100001,1,1,PARTNERCON RA35N20SA 002090PODADORA MARCA PARTNERCONMOTOR GA,,,,1699.01,2001-6-26
2721381,116120007I421200074010100002,1,1,PARTNERCON RA35N20SA 002032PODADORA MARCA PARTNERCONMOTOR GA,,,,1699.01,2001-6-26
2721382,116120007I421200074010100003,1,1,"YARD MAN INTEC 21"" S/SPODADORA MARCA YARD MANMOD. INTEC 21""",,,,5189,2001-9-25
2721383,116120007I421200074030100001,1,1,ARD MAN PODADORA ARD MAN CON MOTOR 6HP,,,S/N,3650,2003-5-12
2721384,116120007I421200074980100001,1,1,"MASTERCUT 12 HP 38""",,,,25000,1998-10-22
2721385,116120007I421200074990100001,1,1,U.MURRAY 13050X6A PERFILADORA PARA PASTO ULTRA-MURRRAY DE 3.,,,,4772.5,1999-8-18
2721386,116120007I421400020980100001,1,1,EXCELSIOR 622 3065EN CAJA 10CEPILLO DE CODO,,,,189.25,1998-4-16
2721387,116120007I421400020980100002,1,1,EXCELSIOR 622 3076EN CAJA 11CEPILLO,,,,189.25,1998-4-16
2721388,116120007I421400020980100003,1,1,EXCELSIOR 622 3083EN CAJA 12ES CEPILLO,,,,189.25,1998-4-16
2721389,116120007I421400020980100004,1,1,EXCELSIOR 622 3082EN CAJA 13ES CEPILLO.,,,,183.25,1998-4-16
2721390,116120007I421400020980100005,1,1,ELLIOTT 622 ES CEPILLO DE MESA,,,,189.25,1998-4-16
2721391,116120007I421400020980100006,1,1,ROCCO 2134CEPILLO DE CODO,,,,189.25,1998-4-16
2721392,116120007I421400020980100007,1,1,LAX 680 101CEPILLO DE CODO,,,,189.25,1998-4-16
2721393,116120007I421400030980100001,1,1,MANGO DE MADERA SIN MARCA,,,,7.5,1998-5-12
2721394,116120007I421400040000100001,1,1,TRUPER 1869056 ESMERIL DE BANCO MARCA TRUPER1/2HP COLOR GRIS,,,,915,2000-3-13
2721395,116120007I421400040030100001,1,1,SHIL ESMERIL DE BANCO 1/2 HO 110VMARCA SHIL,,,S/N,1099.4,2003-4-9
2721396,116120007I421400040980100001,3,1,LEON WEILL 2330MARCA: LEON WEILLS,,,,200,1998-4-14
2721397,116120007I421400040980100002,1,1,PARAMOUNT EH-RZ 062-5TIPO BANCO,,,,14700,1998-4-16
2721398,116120007I421400040980100003,1,1,PARAMOUNT EH-RZ 76-7074-3TIPO BANCO,,,,14700,1998-4-16
2721399,116120007I421400040980100004,1,1,PARAMOUNT EH-RZ 76-7074-4TIPO BANCO,,,,14700,1998-4-16
2721400,116120007I421400040980100005,1,1,PARAMOUNT EH-RZ 767074-2TIPO BANCO,,,,14700,1998-4-16
2721401,116120007I421400040980100006,1,1,PARAMOUNT EH-RZ 767074-6TIPO BANCO,,,,14700,1998-4-16
2721402,116120007I421400040980100007,1,1,PARAMOUNT EH-RZ 061-11TIPO BANCO,,,,14700,1998-4-16
2721403,116120007I421400040980100008,1,1,PARAMOUNT EH-122 767074-10ESMERIL DE BANCODE 1/2 HP,,,,500,1998-5-6
2721404,116120007I421400040980100009,1,1,BLACK&DECK M-9011421 9011421ESMERIL DE MANO,,,,1200,1998-7-6
2721405,116120007I421400040980100010,1,1,BLACK&DECK 938461ESMERIL DE MANO,,,,1200,1998-7-6
2721406,116120007I421400040990100001,1,1,"BG-6"" BENCH GRINDER 6"" MADE IN CHINAMETALICO COLOR VERDE OL",,,,300,1999-12-17
2721407,116120007I421400044980100001,1,1,INDUMA 1136568CON ACCESORIOS Y HERRAMIENTA,,,,651.5,1998-4-16
2721408,116120007I421400044980100002,1,1,CESARRUBOL DIFO-16 6807CON ACCESORIOS Y HERRAMIENTA,,,,18313.5,1998-4-16
2721409,116120007I421400044980100003,1,1,CESARRUBOL DIFO-16 6809CON ACCESORIOS Y HERRAMIENTA,,,,18313.5,1998-4-16
2721410,116120007I421400044980100004,1,1,REMAC MORI 1000-A 1363CON HERRAMIENTAS Y DISPOSITIVOS,,,,44825,1998-4-16
2721411,116120007I421400044980100005,1,1,REMAC MORI 1000-A 1365CON HERRAMIENTAS Y DISPOSITIVOS,,,,44825,1998-4-16
2721412,116120007I421400044980100006,1,1,VN MORINIB 1486CON ACCESORIOSMARCA:VN MORINI BOSSI,,,,256,1998-4-16
2721413,116120007I421400044980100007,1,1,VN MORINIB 1489CON ACCESORIOSMARCA:VN MORINI BOSSI,,,,256,1998-4-16
2721414,116120007I421400044980100008,1,1,LUX-2M 012-68CON ACCESORIOS Y HERRAMIENTAS,,,,867,1998-4-16
2721415,116120007I421400044980100009,1,1,EMICO VMC-100 G7020PARTE DEL AREA ROBOTICA,,,,45000,1998-10-12
2721416,116120007I421400046990100001,1,1,DE WALT DW411 232657DE PLASTICO EN COLOR AMARILLOCORDON NEGR,,,,650,1999-12-17
2721417,116120007I421400046990100002,1,1,DE WALT DW411 232664DE PLASTICO EN COLOR AMARILLOCORDON NEGR,,,,650,1999-12-17
2721418,116120007I421400058980100001,1,1,PHILIPS 457 14814,,,,1000,1998-4-17
2721419,116120007I421400060020100001,1,1,BOSCH SDS-PLUS G BH2SE S/0611226534 MARITLLO PERFORADORMARC,,,,3934.85,2002-10-21
2721420,116120007I421400090980100001,1,1,TACOTA 600-R 47-8CON ACCESORIOS Y HERRAMIENTASRECTIFICADORA,,,,5200,1998-4-17
